"","NOMBRE_OFICINA","NOMBRE_PRINCIPAL","Min_Y","Max_Y","DATA.POINTS","LOCALIZACION","Key_Pro","Key_Valor","Uno","dos"
"625","LOS MOCHIS","CAMARON",2013,2017,5,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en LOS MOCHIS"
"626","LOS MOCHIS","MOJARRA",2017,2017,1,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en LOS MOCHIS"
"627","LOS MOCHIS","OSTION",2012,2017,6,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en LOS MOCHIS"
"628","MANZANILLO","CAMARON",2012,2017,6,"COLIMA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en MANZANILLO"
"629","MANZANILLO","MOJARRA",2012,2017,5,"COLIMA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en MANZANILLO"
"630","MARQUELIA CRUZ GRANDE","MOJARRA",2015,2017,3,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en MARQUELIA CRUZ GRANDE"
"631","MAZATLAN","CAMARON",2012,2017,6,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en MAZATLAN"
"632","MAZATLAN","MOJARRA",2012,2017,6,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en MAZATLAN"
"633","MAZATLAN","OTRAS",2013,2017,5,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en MAZATLAN"
"634","MEXICALI","CAMARON",2014,2014,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en MEXICALI"
"635","MEXICALI","MOJARRA",2016,2016,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en MEXICALI"
"636","NAVOLATO","ALMEJA",2017,2017,1,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ALMEJA en NAVOLATO"
"637","NAVOLATO","CAMARON",2012,2017,6,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en NAVOLATO"
"638","NAVOLATO","OSTION",2012,2017,6,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en NAVOLATO"
"639","NAVOLATO","OTRAS",2017,2017,1,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en NAVOLATO"
"640","NAVOLATO","PARGO",2015,2015,1,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de PARGO en NAVOLATO"
"641","NUEVA ITALIA","BAGRE",2012,2017,6,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en NUEVA ITALIA"
"642","NUEVA ITALIA","MOJARRA",2012,2017,6,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en NUEVA ITALIA"
"643","NUEVA ITALIA","OTRAS",2016,2016,1,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en NUEVA ITALIA"
"644","NUEVA ITALIA","TRUCHA",2012,2017,6,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de TRUCHA en NUEVA ITALIA"
"645","OAXACA","MOJARRA",2013,2017,5,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en OAXACA"
"646","OAXACA","TRUCHA",2012,2017,6,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de TRUCHA en OAXACA"
"647","OCOTLAN","BAGRE",2012,2017,6,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en OCOTLAN"
"648","OCOTLAN","MOJARRA",2013,2017,5,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en OCOTLAN"
"649","OCOTLAN","OTRAS",2017,2017,1,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en OCOTLAN"
"650","PATZCUARO","MOJARRA",2012,2017,6,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en PATZCUARO"
"651","PATZCUARO","OTRAS",2015,2016,2,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en PATZCUARO"
"652","PATZCUARO","TRUCHA",2012,2017,6,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de TRUCHA en PATZCUARO"
"653","PENITA DE JALTEMBA","MOJARRA",2016,2016,1,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en PENITA DE JALTEMBA"
"654","PIJIJIAPAN","CAMARON",2012,2016,3,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en PIJIJIAPAN"
"655","PIJIJIAPAN","MOJARRA",2015,2015,1,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en PIJIJIAPAN"
"656","PINOTEPA NACIONAL","MOJARRA",2015,2017,3,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en PINOTEPA NACIONAL"
"657","PLAYAS DE CATAZAJA","MOJARRA",2017,2017,1,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en PLAYAS DE CATAZAJA"
"658","PUERTO ANGEL","MOJARRA",2014,2017,3,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en PUERTO ANGEL"
"659","PUERTO ESCONDIDO","CAMARON",2015,2017,3,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en PUERTO ESCONDIDO"
"660","PUERTO ESCONDIDO","MOJARRA",2013,2017,5,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en PUERTO ESCONDIDO"
"661","PUERTO MADERO","MOJARRA",2015,2017,3,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en PUERTO MADERO"
"662","PUERTO PENASCO","ALMEJA",2012,2017,6,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ALMEJA en PUERTO PENASCO"
"663","PUERTO PENASCO","MOJARRA",2016,2017,2,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en PUERTO PENASCO"
"664","PUERTO PENASCO","OSTION",2012,2017,6,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en PUERTO PENASCO"
"665","PUERTO VALLARTA","ATUN",2012,2013,2,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ATUN en PUERTO VALLARTA"
"666","PUERTO VALLARTA","BAGRE",2013,2017,4,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en PUERTO VALLARTA"
"667","PUERTO VALLARTA","CAMARON",2012,2015,2,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en PUERTO VALLARTA"
"668","PUERTO VALLARTA","MOJARRA",2012,2017,6,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en PUERTO VALLARTA"
"669","PUERTO VALLARTA","OSTION",2012,2014,2,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en PUERTO VALLARTA"
"670","PUNTA ABREOJOS","OSTION",2012,2017,6,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en PUNTA ABREOJOS"
"671","RAUDALES MALPASO","MOJARRA",2013,2017,5,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en RAUDALES MALPASO"
"672","SAHUAYO (COJUMATLAN)","BAGRE",2012,2017,6,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en SAHUAYO (COJUMATLAN)"
"673","SAHUAYO (COJUMATLAN)","CARPA",2012,2017,6,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CARPA en SAHUAYO (COJUMATLAN)"
"674","SAHUAYO (COJUMATLAN)","MOJARRA",2012,2017,6,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en SAHUAYO (COJUMATLAN)"
"675","SAHUAYO (COJUMATLAN)","PECES DE ORNATO",2016,2016,1,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de PECES DE ORNATO en SAHUAYO (COJUMATLAN)"
"676","SALINA CRUZ","CAMARON",2017,2017,1,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en SALINA CRUZ"
"677","SALINA CRUZ","MOJARRA",2012,2017,6,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en SALINA CRUZ"
"678","SAN BLAS","CAMARON",2012,2017,6,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en SAN BLAS"
"679","SAN BLAS","MOJARRA",2014,2017,4,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en SAN BLAS"
"680","SAN CARLOS","JUREL",2014,2017,4,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de JUREL en SAN CARLOS"
"681","SAN CARLOS","OSTION",2015,2017,3,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en SAN CARLOS"
"682","SAN FELIPE","CAMARON",2016,2016,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en SAN FELIPE"
"683","SAN QUINTIN","ALMEJA",2012,2017,6,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ALMEJA en SAN QUINTIN"
"684","SAN QUINTIN","OSTION",2012,2017,6,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en SAN QUINTIN"
"685","SANTA ROSALIA","CARACOL",2014,2014,1,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CARACOL en SANTA ROSALIA"
"686","SANTA ROSALIA","OSTION",2012,2017,6,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en SANTA ROSALIA"
"687","SANTIAGO IXCUINTLA","CAMARON",2012,2017,3,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en SANTIAGO IXCUINTLA"
"688","SANTIAGO IXCUINTLA","MOJARRA",2015,2017,2,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en SANTIAGO IXCUINTLA"
"689","SANTIAGO IXCUINTLA","OSTION",2012,2017,6,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en SANTIAGO IXCUINTLA"
"690","TECOMAN","BAGRE",2013,2013,1,"COLIMA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en TECOMAN"
"691","TECOMAN","CAMARON",2012,2017,6,"COLIMA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en TECOMAN"
"692","TECOMAN","MOJARRA",2012,2017,6,"COLIMA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en TECOMAN"
"693","TECPAN DE GALEANA","CAMARON",2014,2017,4,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en TECPAN DE GALEANA"
"694","TECPAN DE GALEANA","MOJARRA",2015,2017,3,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en TECPAN DE GALEANA"
"695","TECUALA","CAMARON",2012,2017,6,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en TECUALA"
"696","TECUALA","MOJARRA",2015,2015,1,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en TECUALA"
"697","TEMAZCAL","MOJARRA",2012,2017,6,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en TEMAZCAL"
"698","TEPIC","MOJARRA",2014,2017,4,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en TEPIC"
"699","TIJUANA","OTRAS",2012,2012,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en TIJUANA"
"700","TONALA","CAMARON",2013,2017,3,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en TONALA"
"701","TONALA","MOJARRA",2013,2017,2,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en TONALA"
"702","TUXPAN","CAMARON",2012,2017,6,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en TUXPAN"
"703","TUXPAN","MOJARRA",2012,2017,6,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en TUXPAN"
"704","TUXTLA GUTIERREZ","BAGRE",2014,2014,1,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en TUXTLA GUTIERREZ"
"705","TUXTLA GUTIERREZ","CARPA",2014,2014,1,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CARPA en TUXTLA GUTIERREZ"
"706","TUXTLA GUTIERREZ","MOJARRA",2012,2017,6,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en TUXTLA GUTIERREZ"
"707","VILLA DE JESUS MARIA","OSTION",2012,2017,6,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en VILLA DE JESUS MARIA"
"708","VILLA FLORES","MOJARRA",2012,2017,5,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en VILLA FLORES"
"709","VILLA FLORES","OTRAS",2016,2016,1,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en VILLA FLORES"
"710","ZIHUATANEJO","BAGRE",2012,2017,6,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en ZIHUATANEJO"
"711","ZIHUATANEJO","CAMARON",2015,2017,2,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en ZIHUATANEJO"
"712","ZIHUATANEJO","MOJARRA",2012,2017,6,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en ZIHUATANEJO"
"713","ZITACUARO","CARPA",2012,2012,1,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CARPA en ZITACUARO"
"714","ZITACUARO","MOJARRA",2012,2016,5,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en ZITACUARO"
"715","ZITACUARO","OTRAS",2012,2015,4,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en ZITACUARO"
"716","ZITACUARO","TRUCHA",2012,2016,5,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de TRUCHA en ZITACUARO"
