"","Scientific name","State/Province","Vernacular name","Min","Max","Inicio","Inicio_I","Key"
"392","Myropsis quinquespinosa","Veracruz de Ignacio de la Llave","Cangrejo",1984,1997,"Presencia de Myropsis quinquespinosa en Veracruz de Ignacio de la Llave","Presencia de Cangrejo en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"393","Nanoplax xanthiformis","Campeche","Cangrejo",1994,1994,"Presencia de Nanoplax xanthiformis en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"394","Neoepinnula americana","Veracruz de Ignacio de la Llave","Actinopterigio,Escolar americano,",1997,1997,"Presencia de Neoepinnula americana en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Escolar americano, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escolar americano,"
"395","Nephropsis aculeata","Tabasco","Langosta",1997,1997,"Presencia de Nephropsis aculeata en Tabasco","Presencia de Langosta en Tabasco","Abundancia; Ecologia; Bentos; Historico; Langosta"
"396","Nephropsis aculeata","Veracruz de Ignacio de la Llave","Langosta",1997,1997,"Presencia de Nephropsis aculeata en Veracruz de Ignacio de la Llave","Presencia de Langosta en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Langosta"
"397","Nezumia","Veracruz de Ignacio de la Llave","Actinopterigio,Granadero,",1997,1997,"Presencia de Nezumia en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Granadero, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Granadero,"
"398","Nibilia antilocarpa","Tamaulipas","Cangrejo",1989,1990,"Presencia de Nibilia antilocarpa en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"399","Nibilia antilocarpa","Veracruz de Ignacio de la Llave","Cangrejo",1997,1997,"Presencia de Nibilia antilocarpa en Veracruz de Ignacio de la Llave","Presencia de Cangrejo en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"400","Octopus","Tabasco","Pulpo,Molusco,",1994,1997,"Presencia de Octopus en Tabasco","Presencia de Pulpo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Pulpo,Molusco,"
"401","Octopus","Veracruz de Ignacio de la Llave","Pulpo,Molusco,",1987,1988,"Presencia de Octopus en Veracruz de Ignacio de la Llave","Presencia de Pulpo,Molusco, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Pulpo,Molusco,"
"402","Octopus maya","Tabasco","Molusco,Pulpo mexicano de cuatro ojos,",1997,1997,"Presencia de Octopus maya en Tabasco","Presencia de Molusco,Pulpo mexicano de cuatro ojos, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Molusco,Pulpo mexicano de cuatro ojos,"
"403","Ogcocephalus radiatus","Tamaulipas","Actinopterigio,Murcií©lago de lunares,",1990,1990,"Presencia de Ogcocephalus radiatus en Tamaulipas","Presencia de Actinopterigio,Murcií©lago de lunares, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Murcií©lago de lunares,"
"404","Ophidion","Tabasco","Brí_tula,Actinopterigio,",1987,1987,"Presencia de Ophidion en Tabasco","Presencia de Brí_tula,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Brí_tula,Actinopterigio,"
"405","Ophidion grayi","Tamaulipas","Brotula manchada,Actinopterigio,",1990,1990,"Presencia de Ophidion grayi en Tamaulipas","Presencia de Brotula manchada,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Brotula manchada,Actinopterigio,"
"406","Ophioderma","Tabasco","Equinodermo,Ofiuroideo,",1997,1997,"Presencia de Ophioderma en Tabasco","Presencia de Equinodermo,Ofiuroideo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Equinodermo,Ofiuroideo,"
"407","Ovalipes","Tamaulipas","Cangrejo",1990,1990,"Presencia de Ovalipes en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"408","Paguristes","Campeche","Cangrejo hermitaí±o",1988,1988,"Presencia de Paguristes en Campeche","Presencia de Cangrejo hermitaí±o en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"409","Paguristes","Tabasco","Cangrejo hermitaí±o",1987,1987,"Presencia de Paguristes en Tabasco","Presencia de Cangrejo hermitaí±o en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"410","Paguristes","Veracruz de Ignacio de la Llave","Cangrejo hermitaí±o",1987,1988,"Presencia de Paguristes en Veracruz de Ignacio de la Llave","Presencia de Cangrejo hermitaí±o en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"411","Paguristes moorei","Tabasco","Cangrejo hermitaí±o",1988,1988,"Presencia de Paguristes moorei en Tabasco","Presencia de Cangrejo hermitaí±o en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"412","Paguristes sericeus","Tamaulipas","Cangrejo hermitaí±o",1993,1993,"Presencia de Paguristes sericeus en Tamaulipas","Presencia de Cangrejo hermitaí±o en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"413","Pagurus","Campeche","Cangrejo hermitaí±o",1983,1987,"Presencia de Pagurus en Campeche","Presencia de Cangrejo hermitaí±o en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"414","Pagurus","Tabasco","Cangrejo hermitaí±o",1997,1997,"Presencia de Pagurus en Tabasco","Presencia de Cangrejo hermitaí±o en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"415","Pagurus","Tamaulipas","Cangrejo hermitaí±o",1989,1993,"Presencia de Pagurus en Tamaulipas","Presencia de Cangrejo hermitaí±o en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"416","Pagurus","Veracruz de Ignacio de la Llave","Cangrejo hermitaí±o",1984,1989,"Presencia de Pagurus en Veracruz de Ignacio de la Llave","Presencia de Cangrejo hermitaí±o en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"417","Pagurus","Yucatíçn","Cangrejo hermitaí±o",NA,NA,"Presencia de Pagurus en Yucatíçn","Presencia de Cangrejo hermitaí±o en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"418","Pagurus bullisi","Campeche","Cangrejo hermitaí±o",1987,1988,"Presencia de Pagurus bullisi en Campeche","Presencia de Cangrejo hermitaí±o en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"419","Pagurus bullisi","Tabasco","Cangrejo hermitaí±o",1984,1988,"Presencia de Pagurus bullisi en Tabasco","Presencia de Cangrejo hermitaí±o en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"420","Pagurus bullisi","Tamaulipas","Cangrejo hermitaí±o",1989,1993,"Presencia de Pagurus bullisi en Tamaulipas","Presencia de Cangrejo hermitaí±o en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"421","Pagurus bullisi","Veracruz de Ignacio de la Llave","Cangrejo hermitaí±o",1984,1990,"Presencia de Pagurus bullisi en Veracruz de Ignacio de la Llave","Presencia de Cangrejo hermitaí±o en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"422","Pagurus pollicaris","Yucatíçn","Cangrejo hermitaí±o",1993,1993,"Presencia de Pagurus pollicaris en Yucatíçn","Presencia de Cangrejo hermitaí±o en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"423","Palaemon","Veracruz de Ignacio de la Llave","Camarí_n",1983,1983,"Presencia de Palaemon en Veracruz de Ignacio de la Llave","Presencia de Camarí_n en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"424","Palicus","Campeche","Cangrejo",1987,1987,"Presencia de Palicus en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"425","Palicus","Tabasco","Cangrejo",1987,1987,"Presencia de Palicus en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"426","Palicus","Tamaulipas","Cangrejo",1990,1993,"Presencia de Palicus en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"427","Palicus","Veracruz de Ignacio de la Llave","Cangrejo",1987,1990,"Presencia de Palicus en Veracruz de Ignacio de la Llave","Presencia de Cangrejo en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"428","Palicus","Yucatíçn","Cangrejo",1993,1993,"Presencia de Palicus en Yucatíçn","Presencia de Cangrejo en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"429","Palicus alternatus","Tamaulipas","Cangrejo",1990,1990,"Presencia de Palicus alternatus en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"430","Palicus dentatus","Campeche","Cangrejo",1995,1995,"Presencia de Palicus dentatus en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"431","Palicus faxoni","Campeche","Cangrejo",1994,1994,"Presencia de Palicus faxoni en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"432","Palicus faxoni","Tabasco","Cangrejo",1984,1987,"Presencia de Palicus faxoni en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"433","Palicus faxoni","Tamaulipas","Cangrejo",1990,1990,"Presencia de Palicus faxoni en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"434","Palicus obesus","Campeche","Cangrejo",1987,1995,"Presencia de Palicus obesus en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"435","Palicus obesus","Tabasco","Cangrejo",1988,1988,"Presencia de Palicus obesus en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"436","Palicus obesus","Veracruz de Ignacio de la Llave","Cangrejo",1995,1995,"Presencia de Palicus obesus en Veracruz de Ignacio de la Llave","Presencia de Cangrejo en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"437","Pandalus","Tabasco","Camarí_n",1988,1988,"Presencia de Pandalus en Tabasco","Presencia de Camarí_n en Tabasco","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"438","Pandalus","Veracruz de Ignacio de la Llave","Camarí_n",1997,1997,"Presencia de Pandalus en Veracruz de Ignacio de la Llave","Presencia de Camarí_n en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"439","Panulirus laevicauda","Veracruz de Ignacio de la Llave","Langosta",1989,1990,"Presencia de Panulirus laevicauda en Veracruz de Ignacio de la Llave","Presencia de Langosta en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Langosta"
"440","Parapenaeus","Tabasco","Camarí_n",1997,1997,"Presencia de Parapenaeus en Tabasco","Presencia de Camarí_n en Tabasco","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"441","Parapenaeus longirostris","Tamaulipas","Camarí_n",1990,1990,"Presencia de Parapenaeus longirostris en Tamaulipas","Presencia de Camarí_n en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"442","Parapenaeus politus","Campeche","Camarí_n",1988,1988,"Presencia de Parapenaeus politus en Campeche","Presencia de Camarí_n en Campeche","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"443","Parapenaeus politus","Tabasco","Camarí_n",1988,1988,"Presencia de Parapenaeus politus en Tabasco","Presencia de Camarí_n en Tabasco","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"444","Parapenaeus politus","Tamaulipas","Camarí_n",1990,1990,"Presencia de Parapenaeus politus en Tamaulipas","Presencia de Camarí_n en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"445","Parapenaeus politus","Veracruz de Ignacio de la Llave","Camarí_n",1995,1995,"Presencia de Parapenaeus politus en Veracruz de Ignacio de la Llave","Presencia de Camarí_n en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"446","Parapenaeus politus","Yucatíçn","Camarí_n",1993,1993,"Presencia de Parapenaeus politus en Yucatíçn","Presencia de Camarí_n en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"447","Parasudis truculenta","Veracruz de Ignacio de la Llave","Actinopterigio,Ojiverde,",1997,1997,"Presencia de Parasudis truculenta en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Ojiverde, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ojiverde,"
"448","Parthenope","Campeche","Cangrejo",1983,1987,"Presencia de Parthenope en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"449","Parthenope","Tabasco","Cangrejo",1983,1997,"Presencia de Parthenope en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"450","Parthenope","Tamaulipas","Cangrejo",1987,1990,"Presencia de Parthenope en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"451","Parthenope","Veracruz de Ignacio de la Llave","Cangrejo",1994,1997,"Presencia de Parthenope en Veracruz de Ignacio de la Llave","Presencia de Cangrejo en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"452","Paziella pazi","Campeche","Gastrí_podo,Molusco,",1988,1988,"Presencia de Paziella pazi en Campeche","Presencia de Gastrí_podo,Molusco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"453","Pecten","Campeche","Bivalvo,Molusco,",1983,1987,"Presencia de Pecten en Campeche","Presencia de Bivalvo,Molusco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Bivalvo,Molusco,"
"454","Pecten","Tabasco","Bivalvo,Molusco,",1983,1997,"Presencia de Pecten en Tabasco","Presencia de Bivalvo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Bivalvo,Molusco,"
"455","Pecten","Tamaulipas","Bivalvo,Molusco,",1989,1990,"Presencia de Pecten en Tamaulipas","Presencia de Bivalvo,Molusco, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Bivalvo,Molusco,"
"456","Pecten","Veracruz de Ignacio de la Llave","Bivalvo,Molusco,",1997,1997,"Presencia de Pecten en Veracruz de Ignacio de la Llave","Presencia de Bivalvo,Molusco, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Bivalvo,Molusco,"
"457","Penaeopsis","Veracruz de Ignacio de la Llave","Camarí_n",1997,1997,"Presencia de Penaeopsis en Veracruz de Ignacio de la Llave","Presencia de Camarí_n en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"458","Penaeopsis serrata","Tabasco","Camarí_n",1997,1997,"Presencia de Penaeopsis serrata en Tabasco","Presencia de Camarí_n en Tabasco","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"459","Penaeus","Campeche","Camarí_n",1983,1997,"Presencia de Penaeus en Campeche","Presencia de Camarí_n en Campeche","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"460","Penaeus","Tabasco","Camarí_n",1984,1997,"Presencia de Penaeus en Tabasco","Presencia de Camarí_n en Tabasco","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"461","Penaeus","Tamaulipas","Camarí_n",1989,1990,"Presencia de Penaeus en Tamaulipas","Presencia de Camarí_n en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"462","Penaeus","Veracruz de Ignacio de la Llave","Camarí_n",1987,1997,"Presencia de Penaeus en Veracruz de Ignacio de la Llave","Presencia de Camarí_n en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"463","Penaeus","Yucatíçn","Camarí_n",1984,1984,"Presencia de Penaeus en Yucatíçn","Presencia de Camarí_n en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"464","Pentacrinites","Tamaulipas","Lirio de mar,Equinodermo,",1990,1990,"Presencia de Pentacrinites en Tamaulipas","Presencia de Lirio de mar,Equinodermo, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Lirio de mar,Equinodermo,"
"465","Peprilus paru","Veracruz de Ignacio de la Llave","Palometa píçmpano,Actinopterigio,",1997,1997,"Presencia de Peprilus paru en Veracruz de Ignacio de la Llave","Presencia de Palometa píçmpano,Actinopterigio, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Palometa píçmpano,Actinopterigio,"
"466","Percnon gibbesi","Tamaulipas","Cangrejo",1989,1989,"Presencia de Percnon gibbesi en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"467","Periclimenes","Veracruz de Ignacio de la Llave","Camarí_n",1988,1988,"Presencia de Periclimenes en Veracruz de Ignacio de la Llave","Presencia de Camarí_n en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"468","Peristedion","Veracruz de Ignacio de la Llave","Vaquita blindada flaca,Actinopterigio,",1997,1997,"Presencia de Peristedion en Veracruz de Ignacio de la Llave","Presencia de Vaquita blindada flaca,Actinopterigio, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Vaquita blindada flaca,Actinopterigio,"
"469","Peristedion  gracile","Tabasco","Vaquita blindada flaca,Actinopterigio,",1988,1997,"Presencia de Peristedion  gracile en Tabasco","Presencia de Vaquita blindada flaca,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Vaquita blindada flaca,Actinopterigio,"
"470","Peristedion  gracile","Tamaulipas","Vaquita blindada flaca,Actinopterigio,",1990,1990,"Presencia de Peristedion  gracile en Tamaulipas","Presencia de Vaquita blindada flaca,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Vaquita blindada flaca,Actinopterigio,"
"471","Peristedion  gracile","Veracruz de Ignacio de la Llave","Vaquita blindada flaca,Actinopterigio,",1988,1988,"Presencia de Peristedion  gracile en Veracruz de Ignacio de la Llave","Presencia de Vaquita blindada flaca,Actinopterigio, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Vaquita blindada flaca,Actinopterigio,"
"472","Persephona","Campeche","Cangrejo",1983,1987,"Presencia de Persephona en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
