Short_Title,Keywords,Author,Institution,Dataset_Available,Subject_name,Area,Region,Location,Start_Year,End_Year,Data_Time_Points,Unit_Type,Temporal_Resolution,Spatial_Resolution,Dataset_Title,Compilation_Title,Publication_Year,Reference,Available_Metadata,Metadata_name,User_Contact,Institution_Type,Research_Fund,Research_Field,SE_Interaction,Data_Uncertanty,Notes,Lat,Long
Registro de Sphacelaria rigidula en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Sphacelaria rigidula,Pacific,Sentral Pacific,Bahia Banderas,1987,1987,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.85122744,-105.3856216
Registro de Spongites decipiens en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Spongites decipiens,Pacific,Sentral Pacific,Bahia Banderas,NA,NA,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.806389,-105.3407777
Registro de Spyridia filamentosa en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Spyridia filamentosa,Pacific,Sentral Pacific,Bahia Banderas,1987,2000,4,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.78287438,-105.4634749
Registro de Stylonema alsidii en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Stylonema alsidii,Pacific,Sentral Pacific,Bahia Banderas,1987,2000,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.736762,-105.4137539
Registro de Taenioma perpusillum en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Taenioma perpusillum,Pacific,Sentral Pacific,Bahia Banderas,NA,NA,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.77,-105.5381665
Registro de Tayloriella dictyurus en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Tayloriella dictyurus,Pacific,Sentral Pacific,Bahia Banderas,1986,1988,4,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.72321644,-105.4961452
Registro de Tiffaniella saccorhiza en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Tiffaniella saccorhiza,Pacific,Sentral Pacific,Bahia Banderas,NA,NA,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.7559165,-105.3840835
Registro de Tricleocarpa fragilis en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Tricleocarpa fragilis,Pacific,Sentral Pacific,Bahia Banderas,NA,NA,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.930896,-105.385493
Registro de Ulva californica en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ulva californica,Pacific,Sentral Pacific,Bahia Banderas,1987,2000,4,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.8422722,-105.4227575
Registro de Ulva compressa en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ulva compressa,Pacific,Sentral Pacific,Bahia Banderas,1985,1989,5,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.72973911,-105.3752747
Registro de Ulva expansa en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ulva expansa,Pacific,Sentral Pacific,Bahia Banderas,1986,1988,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.46654175,-105.4998335
Registro de Ulva flexuosa en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ulva flexuosa,Pacific,Sentral Pacific,Bahia Banderas,1987,1988,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.65336417,-105.5304938
Registro de Ulva lactuca en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ulva lactuca,Pacific,Sentral Pacific,Bahia Banderas,1970,2001,6,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.67329986,-105.4316995
Registro de Ulva linza en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ulva linza,Pacific,Sentral Pacific,Bahia Banderas,1980,1989,4,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.5138277,-105.4210695
Registro de Ulva lobata en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ulva lobata,Pacific,Sentral Pacific,Bahia Banderas,1988,1988,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.7559165,-105.3840835
Registro de Ulva rigida en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ulva rigida,Pacific,Sentral Pacific,Bahia Banderas,1989,1989,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.5880555,-105.243847
Registro de Ulva taeniata en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ulva taeniata,Pacific,Sentral Pacific,Bahia Banderas,1986,1986,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.46187489,-105.5433026
Registro de Ahnfeltia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ahnfeltia,Pacific,Sentral Pacific,Bahia Banderas,1986,1988,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.613,-105.561
Registro de Ahnfeltiopsis (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ahnfeltiopsis,Pacific,Sentral Pacific,Bahia Banderas,1987,2001,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.79399067,-105.4036853
Registro de Amphiroa (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Amphiroa,Pacific,Sentral Pacific,Bahia Banderas,1980,2001,6,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,21.03117743,-105.3091981
Registro de Bryopsis (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Bryopsis,Pacific,Sentral Pacific,Bahia Banderas,1980,1987,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.86772217,-105.4563148
Registro de Callithamnion (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Callithamnion,Pacific,Sentral Pacific,Bahia Banderas,1986,1986,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.77,-105.538
Registro de Calothrix (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Calothrix,Pacific,Sentral Pacific,Bahia Banderas,2000,2000,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.7568335,-105.3681665
Registro de Caulerpa (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Caulerpa,Pacific,Sentral Pacific,Bahia Banderas,1986,1988,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.7761575,-105.5194212
Registro de Centroceras (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Centroceras,Pacific,Sentral Pacific,Bahia Banderas,1980,1988,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.91725,-105.413125
Registro de Ceramium (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ceramium,Pacific,Sentral Pacific,Bahia Banderas,1980,2001,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.89966667,-105.37
Registro de Ceratodictyon (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ceratodictyon,Pacific,Sentral Pacific,Bahia Banderas,1987,1987,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.785,-105.500778
Registro de Chaetomorpha (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Chaetomorpha,Pacific,Sentral Pacific,Bahia Banderas,1986,1987,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.7644,-105.4764
Registro de Champia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Champia,Pacific,Sentral Pacific,Bahia Banderas,1986,1988,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.77466667,-105.518
Registro de Chlorodesmis (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Chlorodesmis,Pacific,Sentral Pacific,Bahia Banderas,2001,2001,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.756,-105.384
Registro de Chnoospora (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Chnoospora,Pacific,Sentral Pacific,Bahia Banderas,1986,1986,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.77,-105.5381665
Registro de Chondria (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Chondria,Pacific,Sentral Pacific,Bahia Banderas,1980,1988,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.8333666,-105.4519889
Registro de Cladophora (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Cladophora,Pacific,Sentral Pacific,Bahia Banderas,1980,2000,5,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.7952,-105.4232
Registro de Codium (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Codium,Pacific,Sentral Pacific,Bahia Banderas,1970,2000,6,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.72701289,-105.4588839
Registro de Colpomenia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Colpomenia,Pacific,Sentral Pacific,Bahia Banderas,2000,2001,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.7474305,-105.3860558
Registro de Dermonema (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Dermonema,Pacific,Sentral Pacific,Bahia Banderas,1988,1988,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.756,-105.384
Registro de Dictyota (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Dictyota,Pacific,Sentral Pacific,Bahia Banderas,1980,1988,4,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.8381472,-105.4764723
Registro de Ectocarpus (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ectocarpus,Pacific,Sentral Pacific,Bahia Banderas,1987,1987,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.8135,-105.4055
Registro de Gelidium (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Gelidium,Pacific,Sentral Pacific,Bahia Banderas,1986,2001,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.72359267,-105.4539908
Registro de Gracilaria (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Gracilaria,Pacific,Sentral Pacific,Bahia Banderas,1986,1988,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.738,-105.500625
Registro de Grateloupia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Grateloupia,Pacific,Sentral Pacific,Bahia Banderas,1986,2001,5,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.83970623,-105.4396202
Registro de Gymnogongrus (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Gymnogongrus,Pacific,Sentral Pacific,Bahia Banderas,1986,2001,5,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.69640871,-105.5022222
Registro de Halimeda (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Halimeda,Pacific,Sentral Pacific,Bahia Banderas,1980,1988,4,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.8515556,-105.4598388
Registro de Herposiphonia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Herposiphonia,Pacific,Sentral Pacific,Bahia Banderas,1987,1988,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,21.0082,-105.3014
Registro de Hildenbrandia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Hildenbrandia,Pacific,Sentral Pacific,Bahia Banderas,1987,1987,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.756,-105.384
Registro de Hypnea (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Hypnea,Pacific,Sentral Pacific,Bahia Banderas,1980,2001,4,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.8599267,-105.4308593
Registro de Jania (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Jania,Pacific,Sentral Pacific,Bahia Banderas,1980,2001,5,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.88607884,-105.4064989
