"","Especie","Region","Comun","Key_T","Key","Titulo","Otro"
"374","Megastraea undosa","PBC","Caracol undosa","Caracol undosa Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol undosa Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Megastraea undosa en Loreto, BCS"
"375","Loxorhynchus grandis","PBC","Cangrejo arana","Cangrejo arana Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Cangrejo arana Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Loxorhynchus grandis en Loreto, BCS"
"376","Megathura crenulata","PBC","Lapa china","Lapa china Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Lapa china Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Megathura crenulata en Loreto, BCS"
"377","Mesocentrotus franciscanus","PBC","Erizo rojo","Erizo rojo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Erizo rojo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Mesocentrotus franciscanus en Loreto, BCS"
"378","Muricea californica","PBC","Gorgonido","Gorgonido Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Gorgonido Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Muricea californica en Loreto, BCS"
"379","Octopus sp.","PBC","Pulpo","Pulpo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Pulpo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Octopus sp. en Loreto, BCS"
"380","Panulirus interruptus","PBC","Langosta roja","Langosta roja Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Langosta roja Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Panulirus interruptus en Loreto, BCS"
"381","Parastichopus parvimensis","PBC","Pepino","Pepino Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Pepino Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Parastichopus parvimensis en Loreto, BCS"
"382","Patiria miniata","PBC","Estrella muricielago","Estrella muricielago Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Estrella muricielago Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Patiria miniata en Loreto, BCS"
"383","Pisaster giganteus","PBC","Estrella gigante","Estrella gigante Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Estrella gigante Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Pisaster giganteus en Loreto, BCS"
"384","Pycnopodia helianthoides","PBC","Estrella sol","Estrella sol Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Estrella sol Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Pycnopodia helianthoides en Loreto, BCS"
"385","Strongylocentrotus purpuratus","PBC","Erizo morado","Erizo morado Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Erizo morado Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaG","Abundancia de Strongylocentrotus purpuratus en Loreto, BCS"
"386","Anisotremus davidsoni","PBC","Sargo rayado","Sargo rayado Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Sargo rayado Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Anisotremus davidsoni en Cabo Pulmo, BCS"
"387","Caulolatilus princeps","PBC","Pez blanco","Pez blanco Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Pez blanco Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Caulolatilus princeps en Cabo Pulmo, BCS"
"388","Chromis punctipinnis","PBC","Castaneta herrera","Castaneta herrera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Castaneta herrera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Chromis punctipinnis en Cabo Pulmo, BCS"
"389","Embiotoca jacksoni","PBC","Mojarra negra","Mojarra negra Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Mojarra negra Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Embiotoca jacksoni en Cabo Pulmo, BCS"
"390","Girella nigricans","PBC","Chopa verde","Chopa verde Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Chopa verde Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Girella nigricans en Cabo Pulmo, BCS"
"391","Heterodontus francisci","PBC","Tiburon cornudo","Tiburon cornudo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Tiburon cornudo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Heterodontus francisci en Cabo Pulmo, BCS"
"392","Hypsypops rubicundus","PBC","Garibaldi","Garibaldi Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Garibaldi Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Hypsypops rubicundus en Cabo Pulmo, BCS"
"393","Mycteroperca xenarcha","PBC","Garropa jaspeada","Garropa jaspeada Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Garropa jaspeada Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Mycteroperca xenarcha en Cabo Pulmo, BCS"
"394","Mycteroperca sp.","PBC",NA,"NA Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","NA Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Mycteroperca sp. en Cabo Pulmo, BCS"
"395","Ophiodon elongatus","PBC","Molva","Molva Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Molva Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Ophiodon elongatus en Cabo Pulmo, BCS"
"396","Oxyjulis californica","PBC","Senorita","Senorita Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Senorita Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Oxyjulis californica en Cabo Pulmo, BCS"
"397","Paralabrax clathratus","PBC","Cabrilla sargacera","Cabrilla sargacera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Cabrilla sargacera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Paralabrax clathratus en Cabo Pulmo, BCS"
"398","Paralabrax nebulifer","PBC","Verdillo","Verdillo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Verdillo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Paralabrax nebulifer en Cabo Pulmo, BCS"
"399","Rhacochilus vacca","PBC","Mojarra muellera","Mojarra muellera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Mojarra muellera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Rhacochilus vacca en Cabo Pulmo, BCS"
"400","Rhinobatos productus","PBC","Guitarra viola","Guitarra viola Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Guitarra viola Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Rhinobatos productus en Cabo Pulmo, BCS"
"401","Scorpaenichthys marmoratus","PBC","Cabezon","Cabezon Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Cabezon Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Scorpaenichthys marmoratus en Cabo Pulmo, BCS"
"402","Sebastes auriculatus","PBC","Rocote moreno","Rocote moreno Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote moreno Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Sebastes auriculatus en Cabo Pulmo, BCS"
"403","Sebastes carnatus","PBC","Rocote amarillo","Rocote amarillo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote amarillo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Sebastes carnatus en Cabo Pulmo, BCS"
"404","Sebastes chrysomelas","PBC","Rocote mulato","Rocote mulato Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote mulato Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Sebastes chrysomelas en Cabo Pulmo, BCS"
"405","Sebastes flavidus","PBC","Rocote cola amarilla","Rocote cola amarilla Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote cola amarilla Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Sebastes flavidus en Cabo Pulmo, BCS"
"406","Sebastes rastrelliger","PBC","Rocote olivo","Rocote olivo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote olivo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Sebastes rastrelliger en Cabo Pulmo, BCS"
"407","Sebastes serranoides","PBC","Rocote falsa cabrilla","Rocote falsa cabrilla Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote falsa cabrilla Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Sebastes serranoides en Cabo Pulmo, BCS"
"408","Seastes sp.","PBC",NA,"NA Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","NA Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Seastes sp. en Cabo Pulmo, BCS"
"409","Semicossyphus pulcher","PBC","Vieja californiana","Vieja californiana Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Vieja californiana Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Semicossyphus pulcher en Cabo Pulmo, BCS"
"410","Squatina californica","PBC","Angelote del Pacifico","Angelote del Pacifico Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Angelote del Pacifico Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Squatina californica en Cabo Pulmo, BCS"
"411","Stereolepis gigas","PBC","Mero pescada","Mero pescada Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Mero pescada Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Stereolepis gigas en Cabo Pulmo, BCS"
"412","Halichoeres semicinctus","PBC","Vieja puntos negros / Senorita roquera","Vieja puntos negros / Senorita roquera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Vieja puntos negros / Senorita roquera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Halichoeres semicinctus en Cabo Pulmo, BCS"
"413","Mycteroperca jordani","PBC","Baya","Baya Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Baya Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Mycteroperca jordani en Cabo Pulmo, BCS"
"414","Anthopleura sp.","PBC","Anemona gigante","Anemona gigante Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Anemona gigante Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Anthopleura sp. en Cabo Pulmo, BCS"
"415","Cancer sp.","PBC","Cangrejo jaiba","Cangrejo jaiba Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Cangrejo jaiba Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Cancer sp. en Cabo Pulmo, BCS"
"416","Centrostephanus coronatus","PBC","Erizo corona","Erizo corona Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Erizo corona Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Centrostephanus coronatus en Cabo Pulmo, BCS"
"417","Crassedoma gigantea","PBC","Almeja de roca","Almeja de roca Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Almeja de roca Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Crassedoma gigantea en Cabo Pulmo, BCS"
"418","Neobernaya spadicea","PBC","Caracol porcelana","Caracol porcelana Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol porcelana Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Neobernaya spadicea en Cabo Pulmo, BCS"
"419","Cypraea sp.","PBC","Caracol","Caracol Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Cypraea sp. en Cabo Pulmo, BCS"
"420","Muricea sp.","PBC","Gorgonido","Gorgonido Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Gorgonido Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Muricea sp. en Cabo Pulmo, BCS"
"421","Haliotis corrugata","PBC","Abulon amarillo","Abulon amarillo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon amarillo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Haliotis corrugata en Cabo Pulmo, BCS"
"422","Haliotis cracherodii","PBC","Abulon negro","Abulon negro Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon negro Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Haliotis cracherodii en Cabo Pulmo, BCS"
"423","Haliotis fulgens","PBC","Abulon azul","Abulon azul Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon azul Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Haliotis fulgens en Cabo Pulmo, BCS"
"424","Haliotis rufescens","PBC","Abulon rojo","Abulon rojo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon rojo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Haliotis rufescens en Cabo Pulmo, BCS"
"425","Haliotis sorenseni","PBC","Abulon chino","Abulon chino Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon chino Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","AbundanciaH","Abundancia de Haliotis sorenseni en Cabo Pulmo, BCS"
